DBN,school_name,school_type,administrative_district_code,american indian/alaskan native removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,asian removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,black removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,hispanic removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,multi-racial removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,unknown removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,white removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,principal_2020_2019,removal_2020_2019,superintendent_2020_2019,expulsions_2020_2019,female removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,male removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,sy1920_total_removals_suspensions removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2019_2018,asian removals or suspensions resulting from incidents where nypd was contacted_2019_2018,black removals or suspensions resulting from incidents where nypd was contacted_2019_2018,hispanic removals or suspensions resulting from incidents where nypd was contacted_2019_2018,white removals or suspensions resulting from incidents where nypd was contacted_2019_2018,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2019_2018,unknown removals or suspensions resulting from incidents where nypd was contacted_2019_2018,principal_2019_2018,removal_2019_2018,superintendent_2019_2018,expulsions_2019_2018,female removals or suspensions resulting from incidents where nypd was contacted_2019_2018,male removals or suspensions resulting from incidents where nypd was contacted_2019_2018,total removals or suspensions resulting from incidents where nypd was contacted_2019_2018,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2018_2017,asian removals or suspensions resulting from incidents where nypd was contacted_2018_2017,black removals or suspensions resulting from incidents where nypd was contacted_2018_2017,hispanic removals or suspensions resulting from incidents where nypd was contacted_2018_2017,white removals or suspensions resulting from incidents where nypd was contacted_2018_2017,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2018_2017,unknown removals or suspensions resulting from incidents where nypd was contacted_2018_2017,principal_2018_2017,removal_2018_2017,superintendent_2018_2017,expulsions_2018_2017,female removals or suspensions resulting from incidents where nypd was contacted_2018_2017,male removals or suspensions resulting from incidents where nypd was contacted_2018_2017,total removals or suspensions resulting from incidents where nypd was contacted_2018_2017,administrative district_2017_2016,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2017_2016,asian removals or suspensions resulting from incidents where nypd was contacted_2017_2016,black removals or suspensions resulting from incidents where nypd was contacted_2017_2016,hispanic removals or suspensions resulting from incidents where nypd was contacted_2017_2016,white removals or suspensions resulting from incidents where nypd was contacted_2017_2016,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2017_2016,unknown removals or suspensions resulting from incidents where nypd was contacted_2017_2016,principal_2017_2016,removal_2017_2016,superintendent_2017_2016,expulsions_2017_2016,female removals or suspensions resulting from incidents where nypd was contacted_2017_2016,male removals or suspensions resulting from incidents where nypd was contacted_2017_2016,total removals or suspensions resulting from incidents where nypd was contacted_2017_2016,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2016_2015,asian removals or suspensions resulting from incidents where nypd was contacted_2016_2015,black removals or suspensions resulting from incidents where nypd was contacted_2016_2015,hispanic removals or suspensions resulting from incidents where nypd was contacted_2016_2015,white removals or suspensions resulting from incidents where nypd was contacted_2016_2015,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2016_2015,unknown removals or suspensions resulting from incidents where nypd was contacted_2016_2015,principal_2016_2015,removal_2016_2015,superintendent_2016_2015,expulsions_2016_2015,female removals or suspensions resulting from incidents where nypd was contacted_2016_2015,male removals or suspensions resulting from incidents where nypd was contacted_2016_2015,total removals or suspensions resulting from incidents where nypd was contacted_2016_2015
02M003,P.S. 003 Charrette School,Elementary,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
02M006,P.S. 006 Lillie D. Blake,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,8,0,0,3,3,0,2.0,3,3,3,3,3,3,3,3,8,0,0,3,3,0,3,3,3,3,3,3,3,3,8,0,0,3,3,0
02M011,P.S. 011 William T. Harris,Elementary,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
02M033,P.S. 033 Chelsea Prep,Elementary,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,10,3,0,3,3,0,2.0,3,3,3,3,3,3,3,3,10,3,0,3,3,0,3,3,3,3,3,3,3,3,10,3,0,3,3,0
02M040,P.S. 040 Augustus Saint-Gaudens,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,7,6,0,0,3,3,0,2.0,3,3,3,3,3,3,3,7,6,0,0,3,3,0,3,3,3,3,3,3,3,7,6,0,0,3,3,0
02M041,P.S. 041 Greenwich Village,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,8,0,0,3,3,0,2.0,3,3,3,3,3,3,3,3,8,0,0,3,3,0,3,3,3,3,3,3,3,3,8,0,0,3,3,0
02M042,P.S. 042 Benjamin Altman,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
02M047,47 The American Sign Language and English Secondar,High school,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
02M051,P.S. 051 Elias Howe,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,11,3,3,0,3,3,0,2.0,3,3,3,3,3,3,3,11,3,3,0,3,3,0,3,3,3,3,3,3,3,11,3,3,0,3,3,0
02M059,P.S. 059 Beekman Hill International,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
02M077,P.S. 77 Lower Lab School,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,11.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,6,3,0,3,3,0,2.0,3,3,3,3,3,3,3,3,6,3,0,3,3,0,3,3,3,3,3,3,3,3,6,3,0,3,3,0
02M089,P.S. 89,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,9,0,0,3,3,0,2.0,3,3,3,3,3,3,3,0,9,0,0,3,3,0,3,3,3,3,3,3,3,0,9,0,0,3,3,0
02M104,J.H.S. 104 Simon Baruch,Junior High-Intermediate-Middle,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,26.0,9.0,14.0,0.0,3.0,3.0,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
02M111,P.S. 111 Adolph S. Ochs,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,31,3,10,0,3,3,0,2.0,3,3,3,3,3,3,3,31,3,10,0,3,3,0,3,3,3,3,3,3,3,31,3,10,0,3,3,0
02M114,East Side Middle School,Junior High-Intermediate-Middle,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,22,0,0,3,3,0,2.0,3,3,3,3,3,3,3,3,22,0,0,3,3,0,3,3,3,3,3,3,3,3,22,0,0,3,3,0
02M116,P.S. 116 Mary Lindley Murray,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,2.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,0
02M124,P.S. 124 Yung Wing,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,8,0,0,3,3,0,2.0,3,3,3,3,3,3,3,3,8,0,0,3,3,0,3,3,3,3,3,3,3,3,8,0,0,3,3,0
02M126,P.S. 126 Jacob August Riis,K-8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,7,0,0,3,3,0,2.0,3,3,3,3,3,3,3,3,7,0,0,3,3,0,3,3,3,3,3,3,3,3,7,0,0,3,3,0
02M130,P.S. 130 Hernando De Soto,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,8,3,3,0,3,3,0,2.0,3,3,3,3,3,3,3,8,3,3,0,3,3,0,3,3,3,3,3,3,3,8,3,3,0,3,3,0
02M131,M.S. 131,Junior High-Intermediate-Middle,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18.0,0.0,7.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0,2.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0,3,3,3,3,3,3,3,0,3,0,0,3,3,0
02M135,The Urban Assembly School for Emergency Management,High school,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,24.0,30.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,44.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,22,0,3,0,3,3,0,2.0,3,3,3,3,3,3,3,22,0,3,0,3,3,0,3,3,3,3,3,3,3,22,0,3,0,3,3,0
02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,High school,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,29,18,15,0,3,3,0,2.0,3,3,3,3,3,3,3,29,18,15,0,3,3,0,3,3,3,3,3,3,3,29,18,15,0,3,3,0
02M150,P.S. 150,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,15,3,3,0,3,3,0,2.0,3,3,3,3,3,3,3,15,3,3,0,3,3,0,3,3,3,3,3,3,3,15,3,3,0,3,3,0
02M151,Yorkville Community School,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,51.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
02M158,P.S. 158 Bayard Taylor,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,7.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,6,44,3,0,3,3,0,2.0,3,3,3,3,3,3,3,6,44,3,0,3,3,0,3,3,3,3,3,3,3,6,44,3,0,3,3,0
02M167,J.H.S. 167 Robert F. Wagner,Junior High-Intermediate-Middle,2.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,52.0,169.0,3.0,0.0,3.0,3.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,42.0,63.0,11.0,0.0,3.0,3.0,10.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
02M177,Yorkville East Middle School,Junior High-Intermediate-Middle,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,29,44,3,0,3,3,0,2.0,3,3,3,3,3,3,3,29,44,3,0,3,3,0,3,3,3,3,3,3,3,29,44,3,0,3,3,0
02M183,P.S. 183 Robert L. Stevenson,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,10,3,0,0,3,3,0,2.0,3,3,3,3,3,3,3,10,3,0,0,3,3,0,3,3,3,3,3,3,3,10,3,0,0,3,3,0
02M198,P.S. 198 Isador E. Ida Straus,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,42.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
02M212,P.S. 212 Midtown West,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,34,0,0,3,3,0,2.0,3,3,3,3,3,3,3,3,34,0,0,3,3,0,3,3,3,3,3,3,3,3,34,0,0,3,3,0
02M217,P.S./I.S. 217 Roosevelt Island,K-8,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14.0,33.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
02M225,Ella Baker School,K-8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,25,0,0,3,3,0,2.0,3,3,3,3,3,3,3,0,25,0,0,3,3,0,3,3,3,3,3,3,3,0,25,0,0,3,3,0
02M234,P.S. 234 Independence School,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
02M255,M.S. 255 Salk School of Science,Junior High-Intermediate-Middle,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,12,0,0,3,3,0,2.0,3,3,3,3,3,3,3,0,12,0,0,3,3,0,3,3,3,3,3,3,3,0,12,0,0,3,3,0
02M260,The Clinton School,Secondary School,2.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,9.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,9,3,0,0,3,3,0,2.0,3,3,3,3,3,3,3,9,3,0,0,3,3,0,3,3,3,3,3,3,3,9,3,0,0,3,3,0
02M267,"East Side Elementary School, PS 267",Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,6,3,3,0,3,3,0,2.0,3,3,3,3,3,3,3,6,3,3,0,3,3,0,3,3,3,3,3,3,3,6,3,3,0,3,3,0
02M276,Battery Park City School,K-8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
02M280,Manhattan Early College School for Advertising,High school,2.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,35.0,67.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,56.0,241.0,7.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,7,28,0,0,3,3,0,2.0,3,3,3,3,3,3,3,7,28,0,0,3,3,0,3,3,3,3,3,3,3,7,28,0,0,3,3,0
02M281,The River School,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,33,57,3,0,3,3,0,2.0,3,3,3,3,3,3,3,33,57,3,0,3,3,0,3,3,3,3,3,3,3,33,57,3,0,3,3,0
02M282,Urban Assembly Maker Academy,High school,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
02M288,Food and Finance High School,High school,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,35.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,50.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,18,0,10,0,3,3,0,2.0,3,3,3,3,3,3,3,18,0,10,0,3,3,0,3,3,3,3,3,3,3,18,0,10,0,3,3,0
02M289,I.S. 289,Junior High-Intermediate-Middle,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,58,3,3,0,3,3,0,2.0,3,3,3,3,3,3,3,58,3,3,0,3,3,0,3,3,3,3,3,3,3,58,3,3,0,3,3,0
02M290,P.S. 290 Manhattan New School,Elementary,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,10,3,3,0,3,3,0,2.0,3,3,3,3,3,3,3,10,3,3,0,3,3,0,3,3,3,3,3,3,3,10,3,3,0,3,3,0
02M294,Essex Street Academy,High school,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
02M296,High School of Hospitality Management,High school,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,105.0,12.0,7.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,10,0,3,0,3,3,0,2.0,3,3,3,3,3,3,3,10,0,3,0,3,3,0,3,3,3,3,3,3,3,10,0,3,0,3,3,0
02M297,M.S. 297,Junior High-Intermediate-Middle,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,18.0,8.0,10.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,0.0,7.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,120,11,3,0,3,3,0,2.0,3,3,3,3,3,3,3,120,11,3,0,3,3,0,3,3,3,3,3,3,3,120,11,3,0,3,3,0
02M298,Pace High School,High school,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,20.0,24.0,6.0,0.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,32.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
02M300,"Urban Assembly School of Design and Construction,",High school,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,59.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,44,3,24,0,3,3,0,2.0,3,3,3,3,3,3,3,44,3,24,0,3,3,0,3,3,3,3,3,3,3,44,3,24,0,3,3,0
02M303,"Facing History School, The",High school,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21.0,6.0,11.0,0.0,3.0,3.0,6.0,3,3,3,3,3,3,3,31,3,10,0,3,3,0,2.0,3,3,3,3,3,3,3,31,3,10,0,3,3,0,3,3,3,3,3,3,3,31,3,10,0,3,3,0
02M305,"Urban Assembly Academy of Government and Law, The",High school,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,51.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,52.0,6.0,8.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,31,3,18,0,3,3,0,2.0,3,3,3,3,3,3,3,31,3,18,0,3,3,0,3,3,3,3,3,3,3,31,3,18,0,3,3,0
02M308,Lower Manhattan Arts Academy,High school,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,69.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,81,6,14,0,3,3,0,2.0,3,3,3,3,3,3,3,81,6,14,0,3,3,0,3,3,3,3,3,3,3,81,6,14,0,3,3,0
02M312,New York City Lab Middle School for Collaborative,Junior High-Intermediate-Middle,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,42,0,3,0,3,3,0,2.0,3,3,3,3,3,3,3,42,0,3,0,3,3,0,3,3,3,3,3,3,3,42,0,3,0,3,3,0
02M313,"James Baldwin School, The: A School for Expedition",High school,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,18,17,3,0,3,3,0,2.0,3,3,3,3,3,3,3,18,17,3,0,3,3,0,3,3,3,3,3,3,3,18,17,3,0,3,3,0
