,DBN,school_name,school_type,administrative district,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted,asian removals or suspensions resulting from incidents where nypd was contacted,black removals or suspensions resulting from incidents where nypd was contacted,hispanic removals or suspensions resulting from incidents where nypd was contacted,white removals or suspensions resulting from incidents where nypd was contacted,multi-racial removals or suspensions resulting from incidents where nypd was contacted,unknown removals or suspensions resulting from incidents where nypd was contacted,principal,removal,superintendent,expulsions,female removals or suspensions resulting from incidents where nypd was contacted,male removals or suspensions resulting from incidents where nypd was contacted,total removals or suspensions resulting from incidents where nypd was contacted
909,75K036,P.S. 36,K-12 all grades,75.0,3,3,3,3,3,3,3,16,0,3,0,3,3,3
910,01M509,Marta Valle High School,High school,1.0,3,3,3,3,3,3,3,31,7,7,0,3,3,3
911,02M300,"Urban Assembly School of Design and Construction,",High school,2.0,3,3,3,3,3,3,3,43,12,11,0,3,3,3
912,02M449,Vanguard High School,High school,2.0,3,3,3,3,3,3,3,33,3,16,0,3,3,3
913,02M546,Academy for Software Engineering,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
914,02M570,Satellite Academy High School,High school,2.0,3,3,3,3,3,3,3,9,0,17,0,3,3,3
915,03M149,P.S. 149 Sojourner Truth,K-8,3.0,3,3,3,3,3,3,3,0,24,3,0,3,3,3
916,03M180,P.S. 180 Hugo Newman,K-8,3.0,3,3,3,3,3,3,3,10,3,3,0,3,3,3
917,03M208,The Alain L. Locke Magnet School for Environmental,Elementary,3.0,3,3,3,3,3,3,3,61,0,9,0,3,3,3
918,03M256,Lafayette Academy,Junior High-Intermediate-Middle,3.0,3,3,3,3,3,3,3,49,19,12,0,3,3,3
919,03M258,Community Action School - MS 258,Junior High-Intermediate-Middle,3.0,3,3,3,3,3,3,3,59,3,7,0,3,3,3
920,03M307,"Urban Assembly School for Media Studies, The",High school,3.0,3,3,3,3,3,3,3,6,0,13,0,3,3,3
921,04M096,P.S. 096 Joseph Lanzetta,K-8,4.0,3,3,3,3,3,3,3,15,0,7,0,3,3,3
922,04M377,Renaissance School of the Arts,Junior High-Intermediate-Middle,4.0,3,3,3,3,3,3,3,32,0,3,0,3,3,3
923,05M092,P.S. 092 Mary McLeod Bethune,Elementary,5.0,3,3,3,3,3,3,3,12,3,9,0,3,3,3
924,05M175,P.S. 175 Henry H Garnet,Elementary,5.0,3,3,3,3,3,3,3,6,0,0,0,3,3,3
925,05M200,P.S. 200- The James Mccune Smith School,Elementary,5.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
926,05M514,New Design Middle School,Junior High-Intermediate-Middle,5.0,3,3,3,3,3,3,3,3,9,3,0,3,3,3
927,06M328,Community Math & Science Prep,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
928,07X223,The Laboratory School of Finance and Technology: X,Secondary School,7.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
929,08X312,Millennium Art Academy,High school,8.0,3,3,3,3,3,3,3,22,3,3,0,3,3,3
930,08X333,The Longwood Academy of Discovery,Elementary,8.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
931,08X424,The Hunts Point School,Junior High-Intermediate-Middle,8.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
932,09X110,P.S. 110 Theodore Schoenfeld,Elementary,9.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
933,09X274,The New American Academy at Roberto Clemente State,Elementary,9.0,3,3,3,3,3,3,3,3,80,3,0,3,3,3
934,09X325,Urban Science Academy,Junior High-Intermediate-Middle,9.0,3,3,3,3,3,3,3,52,9,25,0,3,3,3
935,09X443,The Family School,Elementary,9.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
936,09X568,Young Women's Leadership School of the Bronx,Secondary School,9.0,3,3,3,3,3,3,3,6,3,12,0,3,3,3
937,10X206,I.S. 206 Ann Mersereau,Junior High-Intermediate-Middle,10.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
938,10X279,"P.S. 279 Captain Manuel Rivera, Jr.",K-8,10.0,3,3,3,3,3,3,3,33,6,3,0,3,3,3
939,10X280,P.S./M.S. 280 Mosholu Parkway,K-8,10.0,3,3,3,3,3,3,3,6,3,46,0,7,6,3
940,10X284,Bronx School of Law and Finance,High school,10.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
941,11X068,P.S. 068 Bronx,Elementary,11.0,3,3,3,3,3,3,3,8,3,3,0,3,3,3
942,11X097,P.S. 097 Bronx,Elementary,11.0,3,3,3,3,3,3,3,3,3,8,0,3,3,3
943,11X290,Bronx Academy of Health Careers,High school,11.0,3,3,3,3,3,3,3,3,0,6,0,3,3,3
944,11X462,Cornerstone Academy for Social Action Middle Schoo,Junior High-Intermediate-Middle,11.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
945,12X195,P.S. 195,Elementary,12.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
946,12X196,P.S. 196,Elementary,12.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
947,12X217,School of Performing Arts,Junior High-Intermediate-Middle,12.0,3,3,3,3,3,3,3,0,6,0,0,3,3,3
948,13K305,P.S. 305 Dr. Peter Ray,Elementary,13.0,3,3,3,3,3,3,3,11,3,0,0,3,3,3
949,13K419,"Science Skills Center High School for Science, Tec",High school,13.0,3,3,3,3,3,3,3,3,3,11,0,3,3,3
950,14K023,P.S. 023 Carter G. Woodson,Elementary,14.0,3,3,3,3,3,3,3,34,3,23,0,3,3,3
951,14K126,John Ericsson Middle School 126,Junior High-Intermediate-Middle,14.0,3,3,3,3,3,3,3,31,35,0,0,3,3,3
952,14K614,Young Women's Leadership School of Brooklyn,Secondary School,14.0,3,3,3,3,3,3,3,32,3,16,0,3,3,3
953,15K032,P.S. 032 Samuel Mills Sprole,Elementary,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
954,15K038,P.S. 038 The Pacific,Elementary,15.0,3,3,3,3,3,3,3,28,6,11,0,3,3,3
955,15K448,Brooklyn Secondary School for Collaborative Studie,Secondary School,15.0,3,3,3,3,3,3,3,6,0,0,0,3,3,3
956,15K464,Park Slope Collegiate,Secondary School,15.0,3,3,3,3,3,3,3,44,0,22,0,3,3,3
957,16K035,M.S. 035 Stephen Decatur,Junior High-Intermediate-Middle,16.0,3,3,3,3,3,3,3,64,0,27,0,3,3,3
958,16K309,P.S. 309 The George E. Wibecan Preparatory Academy,Elementary,16.0,3,3,3,3,3,3,3,34,0,9,0,3,3,3
959,16K335,P.S. 335 Granville T. Woods,Elementary,16.0,3,3,3,3,3,3,3,25,3,11,0,3,3,3
960,17K246,M.S. 246 Walt Whitman,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
961,17K353,Elijah Stroud Middle School,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,26,3,10,0,3,3,3
962,17K489,W.E.B. Dubois Academic High School,High school,17.0,3,3,3,3,3,3,3,53,0,32,0,3,3,3
963,17K531,"School for Human Rights, The",Secondary School,17.0,3,3,3,3,3,3,3,40,0,6,0,3,3,3
964,18K114,P.S. 114 Ryder Elementary,Elementary,18.0,3,3,3,3,3,3,3,61,3,21,0,3,3,3
965,18K135,P.S. 135 Sheldon A. Brookner,Elementary,18.0,3,3,3,3,3,3,3,3,0,26,0,3,3,3
966,18K563,It Takes a Village Academy,High school,18.0,3,3,3,3,3,3,3,10,0,3,0,3,3,3
967,18K598,Middle School of Marketing and Legal Studies,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,43,0,10,0,3,3,3
968,18K617,High School for Innovation in Advertising and Medi,High school,18.0,3,3,3,3,3,3,3,17,23,6,0,3,3,3
969,18K673,East Brooklyn Community High School,High school,18.0,3,3,3,3,3,3,3,3,0,7,0,3,3,3
970,19K149,P.S. 149 Danny Kaye,Elementary,19.0,3,3,3,3,3,3,3,3,10,17,0,3,3,3
971,19K171,I.S. 171 Abraham Lincoln,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,12,8,10,0,3,3,3
972,19K224,P.S. 224 Hale A. Woodruff,Elementary,19.0,3,3,3,3,3,3,3,3,3,19,0,3,3,3
973,19K328,P.S. 328 Phyllis Wheatley,Elementary,19.0,3,3,3,3,3,3,3,21,7,11,0,3,3,3
974,19K452,Frederick Douglass Academy VIII Middle School,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
975,19K501,Franklin K. Lane Campus YABC,High school,19.0,3,3,3,3,3,3,3,35,3,20,0,3,3,3
976,19K504,High School for Civil Rights,High school,19.0,3,3,3,3,3,3,3,35,3,3,0,3,3,3
977,19K677,East New York Elementary School of Excellence,Elementary,19.0,3,3,3,3,3,3,3,0,27,0,0,3,3,3
978,21K212,P.S. 212 Lady Deborah Moody,Elementary,21.0,3,3,3,3,3,3,3,41,7,34,0,3,3,3
979,22K194,P.S. 194 Raoul Wallenberg,Elementary,22.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
980,22K203,P.S. 203 Floyd Bennett School,Elementary,22.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
981,22K207,P.S. 207 Elizabeth G. Leary,K-8,22.0,3,3,3,3,3,3,3,35,3,3,0,3,3,3
982,23K137,P.S./I.S. 137 Rachel Jean Mitchell,K-8,23.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
983,23K155,P.S./ I.S. 155 Nicholas Herkimer,K-8,23.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
984,23K671,Mott Hall Bridges Academy,Junior High-Intermediate-Middle,23.0,3,3,3,3,3,3,3,3,6,0,0,3,3,3
985,24Q299,Bard High School Early College Queens,High school,24.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
986,24Q600,Queens Vocational and Technical High School,High school,24.0,3,3,3,3,3,3,3,8,0,0,0,3,3,3
987,27Q042,P.S./M.S 042 R. Vernam,K-8,27.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
988,27Q104,P.S. 104 The Bays Water,Elementary,27.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
989,27Q314,Epic High School - South,High school,27.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
990,27Q333,Goldie Maple Academy,K-8,27.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
991,28Q072,Catherine & Count Basie Middle School 72,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,128,63,3,0,3,3,3
992,29Q283,Preparatory Academy for Writers: A College Board S,Secondary School,29.0,3,3,3,3,3,3,3,0,7,0,0,3,3,3
993,31R029,P.S. 029 Bardwell,Elementary,31.0,3,3,3,3,3,3,3,3,18,0,0,3,3,3
994,31R048,P.S. 048 William G. Wilcox,K-8,31.0,3,3,3,3,3,3,3,7,0,3,0,3,3,3
995,32K145,P.S. 145 Andrew Jackson,Elementary,32.0,3,3,3,3,3,3,3,10,6,3,0,3,3,3
996,32K299,P.S. 299 Thomas Warren Field,Elementary,32.0,3,3,3,3,3,3,3,3,32,3,0,3,3,3
997,75K771,P.S. K771,K-12 all grades,75.0,3,3,3,3,3,3,3,18,3,3,0,3,3,3
998,75M138,P.S. 138,K-12 all grades,75.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
999,75M226,P.S. M226,K-12 all grades,75.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1000,75X012,P.S. X012 Lewis and Clark School,Secondary School,75.0,3,3,3,3,3,3,3,155,3,35,0,3,3,3
1001,79M973,Restart Academy,Ungraded,79.0,3,3,3,3,3,3,3,27,3,17,0,3,3,3
1002,01M134,P.S. 134 Henrietta Szold,Elementary,1.0,3,3,3,3,3,3,3,117,3,10,0,3,3,3
1003,01M140,P.S. 140 Nathan Straus,K-8,1.0,3,3,3,3,3,3,3,7,0,0,0,3,3,3
1004,02M047,47 The American Sign Language and English Secondar,High school,2.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1005,02M104,J.H.S. 104 Simon Baruch,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,75,16,8,0,3,3,3
1006,02M305,"Urban Assembly Academy of Government and Law, The",High school,2.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1007,02M531,Repertory Company High School for Theatre Arts,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1008,02M933,City Knoll Middle School,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,30,81,14,0,3,3,3
1009,03M075,P.S. 075 Emily Dickinson,Elementary,3.0,3,3,3,3,3,3,3,25,0,6,0,3,3,3
1010,04M102,P.S. 102 Jacques Cartier,Elementary,4.0,3,3,3,3,3,3,3,90,0,14,0,3,3,3
1011,04M206,P.S. 206 Jose Celso Barbosa,K-8,4.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3
1012,04M372,Esperanza Preparatory Academy,Secondary School,4.0,3,3,3,3,3,3,3,170,3,52,0,3,3,3
1013,04M495,Park East High School,High school,4.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1014,04M825,Isaac Newton Middle School for Math & Science,Junior High-Intermediate-Middle,4.0,3,3,3,3,3,3,3,31,11,3,0,3,3,3
1015,06M004,P.S. 004 Duke Ellington,Elementary,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1016,06M005,P.S. 005 Ellen Lurie,Elementary,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1017,06M048,P.S. 048 P.O. Michael J. Buczek,Elementary,6.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1018,06M143,J.H.S. 143 Eleanor Roosevelt,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,3,7,0,0,3,3,3
1019,06M223,The Mott Hall School,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1020,06M349,Harbor Heights,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1021,07X031,P.S./M.S. 031 The William Lloyd Garrison,K-8,7.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1022,07X157,P.S. 157 Grove Hill,Elementary,7.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1023,07X221,South Bronx Preparatory: A College Board School,Secondary School,7.0,3,3,3,3,3,3,3,3,18,3,0,3,3,3
1024,07X600,Alfred E. Smith Career and Technical Education Hig,High school,7.0,3,3,3,3,3,3,3,6,28,3,0,3,3,3
1025,08X537,Bronx Arena High School,High school,8.0,3,3,3,3,3,3,3,61,12,64,0,6,12,3
1026,09X063,P.S. 063 Author's Academy,Elementary,9.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1027,09X070,P.S. 070 Max Schoenfeld,Elementary,9.0,3,3,3,3,3,3,3,18,3,3,0,3,3,3
1028,09X114,P.S. X114 - Luis Llorens Torres Schools,Elementary,9.0,3,3,3,3,3,3,3,41,10,11,0,3,3,3
1029,09X297,Morris Academy for Collaborative Studies,High school,9.0,3,3,3,3,3,3,3,6,3,3,0,3,3,3
1030,09X324,Bronx Early College Academy for Teaching & Learnin,Secondary School,9.0,3,3,3,3,3,3,3,0,7,0,0,3,3,3
1031,09X365,Academy for Language and Technology,High school,9.0,3,3,3,3,3,3,3,8,0,12,0,3,3,3
1032,09X543,High School for Violin and Dance,High school,9.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1033,10X003,P.S. 3 Raul Julia Micro Society,K-8,10.0,3,3,3,3,3,3,3,3,29,0,0,3,3,3
1034,10X020,"P.S./M.S. 20 P.O.George J. Werdann, III",K-8,10.0,3,3,3,3,3,3,3,14,3,0,0,3,3,3
1035,10X033,P.S. 033 Timothy Dwight,Elementary,10.0,3,3,3,3,3,3,3,37,64,8,0,3,3,3
1036,10X205,P.S. 205 Fiorello LaGuardia,Elementary,10.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1037,10X243,West Bronx Academy for the Future,Secondary School,10.0,3,3,3,3,3,3,3,3,3,6,0,3,3,3
1038,10X244,The New School for Leadership and Journalism,Junior High-Intermediate-Middle,10.0,3,3,3,3,3,3,3,3,12,3,0,3,3,3
1039,10X291,P.S. 291,Elementary,10.0,3,3,3,3,3,3,3,0,7,3,0,3,3,3
1040,10X344,Ampark Neighborhood,Elementary,10.0,3,3,3,3,3,3,3,3,14,3,0,3,3,3
1041,10X434,Belmont Preparatory High School,High school,10.0,3,3,3,3,3,3,3,3,3,14,0,3,3,3
1042,10X437,Fordham High School for the Arts,High school,10.0,3,3,3,3,3,3,3,12,31,3,0,3,3,3
1043,10X442,"Celia Cruz Bronx High School of Music, The",High school,10.0,3,3,3,3,3,3,3,73,3,10,0,3,3,3
1044,10X524,Crotona International High School,High school,10.0,3,3,3,3,3,3,3,19,3,17,0,3,3,3
1045,11X144,J.H.S. 144 Michelangelo,Junior High-Intermediate-Middle,11.0,3,3,3,3,3,3,3,20,0,3,0,3,3,3
1046,13K492,Academy of Arts and Letters,K-8,13.0,3,3,3,3,3,3,3,0,8,0,0,3,3,3
1047,14K157,P.S./I.S. 157 The Benjamin Franklin Health & Scien,K-8,14.0,3,3,3,3,3,3,3,31,26,30,0,7,10,3
1048,14K250,P.S. 250 George H. Lindsay,Elementary,14.0,3,3,3,3,3,3,3,0,15,16,0,3,3,3
1049,14K318,I.S. 318 Eugenio Maria De Hostos,Junior High-Intermediate-Middle,14.0,3,3,3,3,3,3,3,10,12,16,0,3,3,3
1050,15K051,M.S. 51 William Alexander,Junior High-Intermediate-Middle,15.0,3,3,3,3,3,3,3,0,3,9,0,3,3,3
1051,15K172,P.S. 172 Beacon School of Excellence,Elementary,15.0,3,3,3,3,3,3,3,15,3,3,0,3,3,3
1052,16K005,P.S. 005 Dr. Ronald Mcnair,Elementary,16.0,3,3,3,3,3,3,3,35,15,17,0,3,3,3
1053,16K026,P.S. 026 Jesse Owens,Elementary,16.0,3,3,3,3,3,3,3,18,0,14,0,3,3,3
1054,16K594,Gotham Professional Arts Academy,High school,16.0,3,3,3,3,3,3,3,133,37,19,0,3,3,3
1055,18K633,High School for Medical Professions,High school,18.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1056,19K089,P.S. 089 Cypress Hills,K-8,19.0,3,3,3,3,3,3,3,42,22,8,0,3,3,3
1057,19K292,J.H.S. 292 Margaret S. Douglas,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,116,3,29,0,3,3,3
1058,19K678,East New York Middle School of Excellence,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,115,24,21,0,3,3,3
1059,20K030,P.S./I.S. 30 Mary White Ovington,K-8,20.0,3,3,3,3,3,3,3,19,0,3,0,3,3,3
1060,20K180,The SEEALL Academy,K-8,20.0,3,3,3,3,3,3,3,14,3,3,0,3,3,3
1061,20K227,J.H.S. 227 Edward B. Shallow,Junior High-Intermediate-Middle,20.0,3,3,3,3,3,3,3,58,8,21,0,3,3,3
1062,20K503,P.S. 503: The School of Discovery,Elementary,20.0,3,3,3,3,3,3,3,42,19,12,0,3,3,3
1063,21K288,P.S. 288 The Shirley Tanyhill,K-8,21.0,3,3,3,3,3,3,3,16,3,12,0,3,3,3
1064,21K572,Expeditionary Learning School for Community Leader,High school,21.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1065,23K446,Riverdale Avenue Community School,Elementary,23.0,3,3,3,3,3,3,3,12,12,8,0,3,3,3
1066,24Q087,P.S./I.S. 087 Middle Village,K-8,24.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1067,24Q119,I.S. 119 The Glendale,K-8,24.0,3,3,3,3,3,3,3,13,29,17,0,3,3,3
1068,24Q267,High School of Applied Communication,High school,24.0,3,3,3,3,3,3,3,64,154,15,0,3,3,3
1069,24Q293,Civic Leadership Academy,High school,24.0,3,3,3,3,3,3,3,6,8,3,0,3,3,3
1070,24Q296,Pan American International High School,High school,24.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1071,25Q025,I.S. 025 Adrien Block,Junior High-Intermediate-Middle,25.0,3,3,3,3,3,3,3,3,76,3,0,3,3,3
1072,25Q029,P.S. 029 Queens,Elementary,25.0,3,3,3,3,3,3,3,11,33,3,0,3,3,3
1073,25Q107,P.S. 107 Thomas A Dooley,Elementary,25.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1074,25Q285,World Journalism Preparatory: A College Board Scho,Secondary School,25.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3
1075,27Q090,P.S. 090 Horace Mann,Elementary,27.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1076,27Q197,P.S. 197 The Ocean School,Elementary,27.0,3,3,3,3,3,3,3,6,3,0,0,3,3,3
1077,27Q306,New York City Academy for Discovery,Elementary,27.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1078,28Q190,J.H.S. 190 Russell Sage,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,0,17,3,0,3,3,3
1079,29Q238,I.S. 238 - Susan B. Anthony Academy,Junior High-Intermediate-Middle,29.0,3,3,3,3,3,3,3,3,31,3,0,3,3,3
1080,30Q501,Frank Sinatra School of the Arts High School,High school,30.0,3,3,3,3,3,3,3,7,70,3,0,3,3,3
1081,31R006,P.S. 6 Corporal Allan F. Kivlehan School,Elementary,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1082,31R028,The Eagle Academy for Young Men of Staten Island,Secondary School,31.0,3,3,3,3,3,3,3,3,9,3,0,3,3,3
1083,31R061,I.S. 061 William A Morris,Junior High-Intermediate-Middle,31.0,3,3,3,3,3,3,3,75,65,22,0,3,3,3
1084,31R075,I.S. 075 Frank D. Paulo,Junior High-Intermediate-Middle,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1085,31R861,Staten Island School of Civic Leadership,K-8,31.0,3,3,3,3,3,3,3,13,6,9,0,3,3,3
1086,32K274,P.S. 274 Kosciusko,Elementary,32.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1087,75K140,P.S. K140,K-8,75.0,3,3,3,3,3,3,3,0,7,3,0,3,3,3
1088,75K141,P.S. K141,K-12 all grades,75.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1089,75M079,P.S. M079 - Horan School,Secondary School,75.0,3,3,3,3,3,3,3,3,9,3,0,3,3,3
1090,75X017,P.S. X017,K-8,75.0,3,3,3,3,3,3,3,3,10,3,0,3,3,3
1091,01M019,P.S. 019 Asher Levy,Elementary,1.0,3,3,3,3,3,3,3,3,12,3,0,3,3,3
1092,02M276,Battery Park City School,K-8,2.0,3,3,3,3,3,3,3,52,51,15,0,3,3,3
1093,02M289,I.S. 289,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,3,18,3,0,3,3,3
1094,02M412,N.Y.C. Lab School for Collaborative Studies,High school,2.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1095,03M163,P.S. 163 Alfred E. Smith,Elementary,3.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1096,03M859,Special Music School,K-12 all grades,3.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1097,08X014,P.S. X014 Senator John Calandra,Elementary,8.0,3,3,3,3,3,3,3,23,3,3,0,3,3,3
1098,10X254,I.S. 254,Junior High-Intermediate-Middle,10.0,3,3,3,3,3,3,3,47,29,19,0,3,3,3
1099,20K104,P.S./I.S. 104 The Fort Hamilton School,K-8,20.0,3,3,3,3,3,3,3,202,136,26,0,3,3,3
1100,20K163,P.S. 163 Bath Beach,K-8,20.0,3,3,3,3,3,3,3,19,3,3,0,3,3,3
1101,24Q113,P.S./I.S. 113 Anthony J. Pranzo,K-8,24.0,3,3,3,3,3,3,3,3,0,6,0,3,3,3
1102,24Q153,P.S. 153 Maspeth Elem,Elementary,24.0,3,3,3,3,3,3,3,32,0,19,0,3,3,3
1103,25Q169,P.S. 169 Bay Terrace,Elementary,25.0,3,3,3,3,3,3,3,28,0,8,0,3,3,3
1104,27Q207,P.S. 207 Rockwood Park,K-8,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1105,27Q262,Channel View School for Research,Secondary School,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1106,28Q175,P.S. 175 The Lynn Gross Discovery School,Elementary,28.0,3,3,3,3,3,3,3,14,0,3,0,3,3,3
1107,30Q227,I.S. 227 Louis Armstrong,Junior High-Intermediate-Middle,30.0,3,3,3,3,3,3,3,11,0,8,0,3,3,3
1108,31R034,I.S. 034 Tottenville,Junior High-Intermediate-Middle,31.0,3,3,3,3,3,3,3,3,10,7,0,3,3,3
1109,31R064,Gaynor McCown Expeditionary Learning School,High school,31.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3
1110,22K255,P.S. 255 Barbara Reing School,Elementary,22.0,3,3,3,3,3,3,3,13,8,13,0,3,3,3
1111,30Q580,Baccalaureate School for Global Education,Secondary School,30.0,3,3,3,3,3,3,3,10,20,3,0,3,3,3
1112,02M519,Talent Unlimited High School,High school,2.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1113,21K226,P.S. 226 Alfred De B. Mason,K-8,21.0,3,3,3,3,3,3,3,9,3,9,0,3,3,3
1114,28Q284,York Early College Academy,Secondary School,28.0,3,3,3,3,3,3,3,8,24,3,0,3,3,3
1115,28Q687,Queens High School for the Sciences at York Colleg,High school,28.0,3,3,3,3,3,3,3,13,10,11,0,3,3,3
1116,02M296,High School of Hospitality Management,High school,2.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
1117,02M131,M.S. 131,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1118,02M376,NYC iSchool,High school,2.0,3,3,3,3,3,3,3,10,35,6,0,3,3,3
1119,30Q141,I.S. 141 The Steinway,Junior High-Intermediate-Middle,30.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
1120,02M520,Murry Bergtraum High School for Business Careers,High school,2.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1121,03M242,P.S. 242 - The Young Diplomats Magnet Academy,Elementary,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1122,03M860,Frederick Douglass Academy II Secondary School,Secondary School,3.0,3,3,3,3,3,3,3,11,45,7,0,3,3,3
1123,04M057,James Weldon Johnson,K-8,4.0,3,3,3,3,3,3,3,43,3,7,0,3,3,3
1124,05M030,P.S. 030 Hernandez/Hughes,Elementary,5.0,3,3,3,3,3,3,3,15,3,3,0,3,3,3
1125,05M148,Eagle Academy for Young Men of Harlem,Secondary School,5.0,3,3,3,3,3,3,3,13,9,14,0,3,3,3
1126,05M670,Thurgood Marshall Academy for Learning and Social,Secondary School,5.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3
1127,06M211,Inwood Early College for Health and Information Te,High school,6.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3
1128,07X043,P.S. 043 Jonas Bronck,Elementary,7.0,3,3,3,3,3,3,3,7,0,0,0,3,3,3
1129,09X231,Eagle Academy for Young Men,Secondary School,9.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1130,10X213,Bronx Engineering and Technology Academy,High school,10.0,3,3,3,3,3,3,3,7,0,3,0,3,3,3
1131,11X021,P.S. 021 Philip H. Sheridan,Elementary,11.0,3,3,3,3,3,3,3,13,3,7,0,3,3,3
1132,11X076,P.S. 076 The Bennington School,Elementary,11.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3
1133,12X044,P.S. 044 David C. Farragut,Elementary,12.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
1134,12X478,The Cinema School,High school,12.0,3,3,3,3,3,3,3,12,3,3,0,3,3,3
1135,13K301,Satellite East Middle School,Junior High-Intermediate-Middle,13.0,3,3,3,3,3,3,3,20,3,14,0,3,3,3
