,Pct,Intervention Type,Restraints,Gender,Age,Race
1460,62.0,Mitigated,No Restraints,M,13.0,Asian/Pacific Isl.
1461,62.0,Mitigated,No Restraints,M,13.0,Arabic
1462,62.0,Mitigated,No Restraints,M,12.0,White
1463,62.0,Mitigated,No Restraints,M,12.0,Black Hispanic
1464,62.0,Mitigated,No Restraints,F,12.0,Black
1465,62.0,Mitigated,No Restraints,F,12.0,Black
1466,62.0,Mitigated,No Restraints,F,11.0,White Hispanic
1467,62.0,Mitigated,No Restraints,M,16.0,Black
1468,62.0,Mitigated,No Restraints,M,16.0,White
1469,62.0,Mitigated,No Restraints,M,,White Hispanic
1470,62.0,Mitigated,No Restraints,M,,Unknown
1471,62.0,Mitigated,No Restraints,M,16.0,White Hispanic
1472,62.0,Mitigated,No Restraints,F,15.0,White Hispanic
1473,63.0,Child in Crisis,No Restraints,M,5.0,Black
1474,63.0,Child in Crisis,No Restraints,F,13.0,Black
1475,63.0,Mitigated,No Restraints,M,10.0,Black
1476,63.0,Mitigated,No Restraints,M,7.0,East Indian
1477,63.0,Mitigated,No Restraints,F,13.0,Black
1478,63.0,Mitigated,No Restraints,F,12.0,Black
1479,63.0,Mitigated,No Restraints,F,13.0,Black
1480,63.0,Mitigated,No Restraints,F,13.0,Black
1481,66.0,Child in Crisis,No Restraints,M,7.0,Black
1482,66.0,Child in Crisis,No Restraints,M,9.0,Black
1483,66.0,Child in Crisis,No Restraints,M,11.0,Asian/Pacific Isl.
1484,66.0,Child in Crisis,No Restraints,M,6.0,Asian/Pacific Isl.
1485,66.0,Child in Crisis,No Restraints,F,10.0,Asian/Pacific Isl.
1486,66.0,Child in Crisis,No Restraints,F,17.0,White
1487,66.0,Child in Crisis,Metal,F,16.0,White Hispanic
1488,66.0,Child in Crisis,No Restraints,M,13.0,White Hispanic
1489,66.0,Child in Crisis,No Restraints,M,15.0,Asian/Pacific Isl.
1490,66.0,Child in Crisis,No Restraints,F,11.0,Black Hispanic
1491,66.0,Child in Crisis,Velcro,F,12.0,Black
1492,66.0,Child in Crisis,No Restraints,F,9.0,Black
1493,66.0,Child in Crisis,Metal,F,14.0,Black
1494,66.0,Juvenile Report,No Restraints,M,17.0,Black
1495,66.0,Mitigated,No Restraints,M,14.0,White
1496,66.0,Mitigated,No Restraints,M,14.0,White Hispanic
1497,66.0,Mitigated,No Restraints,M,11.0,Asian/Pacific Isl.
1498,66.0,Mitigated,No Restraints,M,13.0,Black
1499,67.0,Arrested,Metal,M,18.0,Black
1500,67.0,Arrested,Metal,M,39.0,Black
1501,67.0,Arrested,Metal,M,13.0,Black
1502,67.0,Arrested,Metal,M,14.0,Black Hispanic
1503,67.0,Arrested,Metal,F,37.0,Black
1504,67.0,Arrested,Metal,F,37.0,Black
1505,67.0,Child in Crisis,Metal,F,15.0,Black
1506,67.0,Child in Crisis,No Restraints,F,16.0,Black
1507,67.0,Child in Crisis,No Restraints,M,16.0,White Hispanic
1508,67.0,Child in Crisis,No Restraints,F,10.0,Black
1509,67.0,Child in Crisis,No Restraints,F,13.0,Black
1510,67.0,Child in Crisis,No Restraints,F,17.0,Black Hispanic
1511,67.0,Child in Crisis,No Restraints,F,18.0,Black
1512,67.0,Child in Crisis,No Restraints,M,9.0,Black Hispanic
1513,67.0,Child in Crisis,No Restraints,F,17.0,Black
1514,67.0,Child in Crisis,No Restraints,M,8.0,Black
1515,67.0,Child in Crisis,No Restraints,M,14.0,Black
1516,67.0,Child in Crisis,No Restraints,M,8.0,Black
1517,67.0,Child in Crisis,No Restraints,M,10.0,Black
1518,67.0,Child in Crisis,No Restraints,M,17.0,Black
1519,67.0,Juvenile Report,No Restraints,M,11.0,Black
1520,67.0,Juvenile Report,No Restraints,F,15.0,Black
1521,67.0,Juvenile Report,No Restraints,F,14.0,Black
1522,67.0,Mitigated,No Restraints,M,15.0,Black
1523,67.0,Mitigated,No Restraints,M,17.0,Black
1524,67.0,Mitigated,No Restraints,F,16.0,Black
1525,67.0,Mitigated,No Restraints,F,16.0,Black
1526,67.0,Mitigated,No Restraints,F,16.0,Black
1527,67.0,Mitigated,No Restraints,M,14.0,Black
1528,67.0,Mitigated,No Restraints,M,13.0,Black
1529,67.0,Mitigated,No Restraints,F,11.0,Black
1530,67.0,Mitigated,No Restraints,M,13.0,Black
1531,67.0,Mitigated,No Restraints,M,11.0,Black
1532,67.0,Mitigated,No Restraints,M,12.0,Black
1533,67.0,Mitigated,No Restraints,M,8.0,Black
1534,67.0,Mitigated,No Restraints,F,,Black
1535,67.0,Mitigated,No Restraints,M,13.0,Black
1536,67.0,Mitigated,No Restraints,M,15.0,Black
1537,68.0,Arrested,Metal,M,15.0,Black
1538,68.0,Child in Crisis,No Restraints,M,15.0,White Hispanic
1539,68.0,Child in Crisis,No Restraints,M,15.0,White Hispanic
1540,68.0,Child in Crisis,No Restraints,M,18.0,Arabic
1541,68.0,Juvenile Report,No Restraints,M,17.0,White Hispanic
1542,68.0,Juvenile Report,No Restraints,M,17.0,White Hispanic
1543,68.0,Juvenile Report,No Restraints,M,14.0,Arabic
1544,68.0,Mitigated,No Restraints,M,12.0,White
1545,68.0,Mitigated,No Restraints,M,16.0,Arabic
1546,68.0,Mitigated,No Restraints,M,18.0,Arabic
1547,68.0,Mitigated,No Restraints,M,16.0,White Hispanic
1548,68.0,Mitigated,No Restraints,M,18.0,White Hispanic
1549,68.0,Mitigated,No Restraints,M,16.0,Arabic
1550,68.0,Mitigated,No Restraints,M,16.0,Arabic
1551,68.0,Mitigated,No Restraints,M,14.0,Black
1552,68.0,Mitigated,No Restraints,F,8.0,White Hispanic
1553,68.0,Mitigated,No Restraints,F,8.0,White Hispanic
1554,68.0,Mitigated,No Restraints,M,16.0,White Hispanic
1555,68.0,Mitigated,No Restraints,F,14.0,White Hispanic
1556,68.0,Mitigated,No Restraints,M,16.0,White
1557,68.0,Mitigated,No Restraints,M,17.0,Arabic
1558,68.0,Mitigated,No Restraints,M,14.0,White Hispanic
1559,68.0,Mitigated,No Restraints,M,12.0,Asian/Pacific Isl.
1560,68.0,Mitigated,No Restraints,M,11.0,Asian/Pacific Isl.
1561,68.0,Mitigated,No Restraints,M,16.0,Arabic
1562,68.0,Mitigated,No Restraints,M,17.0,Asian/Pacific Isl.
1563,68.0,Mitigated,No Restraints,M,18.0,White Hispanic
1564,68.0,Mitigated,No Restraints,M,16.0,Asian/Pacific Isl.
1565,68.0,Mitigated,No Restraints,M,19.0,Asian/Pacific Isl.
1566,68.0,Mitigated,No Restraints,F,15.0,Black
1567,68.0,Mitigated,No Restraints,M,17.0,Arabic
1568,68.0,Mitigated,No Restraints,M,16.0,Arabic
1569,68.0,Mitigated,No Restraints,M,15.0,Arabic
1570,68.0,Mitigated,No Restraints,M,16.0,Arabic
1571,68.0,Mitigated,No Restraints,M,17.0,White
1572,68.0,Mitigated,No Restraints,M,16.0,White Hispanic
1573,68.0,Mitigated,No Restraints,M,17.0,White Hispanic
1574,68.0,Mitigated,No Restraints,M,13.0,White Hispanic
1575,68.0,Mitigated,No Restraints,F,14.0,White Hispanic
1576,68.0,Mitigated,No Restraints,M,14.0,White Hispanic
1577,68.0,Mitigated,No Restraints,M,15.0,White Hispanic
1578,69.0,Arrested,Metal,F,15.0,White Hispanic
1579,69.0,Arrested,Metal,M,15.0,Black
1580,69.0,Child in Crisis,No Restraints,M,12.0,White Hispanic
1581,69.0,Child in Crisis,No Restraints,M,10.0,Black
1582,69.0,Juvenile Report,No Restraints,M,14.0,Black
1583,69.0,Mitigated,No Restraints,M,,Black
1584,69.0,Mitigated,No Restraints,M,12.0,Black
1585,69.0,Mitigated,No Restraints,M,,BLACK
1586,69.0,Mitigated,No Restraints,M,15.0,Black
1587,69.0,Mitigated,No Restraints,F,16.0,Black
1588,69.0,Mitigated,No Restraints,F,18.0,Black
1589,69.0,Mitigated,No Restraints,M,,Black
1590,69.0,Mitigated,No Restraints,M,14.0,Black
1591,69.0,Mitigated,No Restraints,F,18.0,Black
1592,69.0,Mitigated,No Restraints,F,18.0,Black
1593,69.0,Mitigated,No Restraints,F,16.0,Black
1594,69.0,Mitigated,No Restraints,F,13.0,Black
1595,69.0,Mitigated,No Restraints,M,18.0,Black
1596,69.0,Mitigated,No Restraints,M,16.0,Black
1597,69.0,Mitigated,No Restraints,M,8.0,Black
1598,69.0,Mitigated,No Restraints,M,9.0,White Hispanic
1599,69.0,Mitigated,No Restraints,M,11.0,Black
1600,69.0,Mitigated,No Restraints,F,13.0,Black
1601,69.0,Mitigated,No Restraints,M,13.0,Black
1602,69.0,Mitigated,No Restraints,F,17.0,Black
1603,69.0,Mitigated,No Restraints,M,16.0,Black
1604,69.0,Mitigated,No Restraints,M,16.0,Arabic
1605,69.0,Mitigated,No Restraints,F,14.0,White Hispanic
1606,69.0,PINS / Warrant,No Restraints,M,16.0,Black
1607,70.0,Arrested,Metal,M,14.0,Black
1608,70.0,Arrested,Metal,M,47.0,Black
1609,70.0,Arrested,Metal,M,17.0,Black
1610,70.0,Arrested,Metal,M,16.0,Black
1611,70.0,Child in Crisis,No Restraints,F,14.0,Asian/Pacific Isl.
1612,70.0,Child in Crisis,No Restraints,M,10.0,White Hispanic
1613,70.0,Child in Crisis,No Restraints,M,16.0,Asian/Pacific Isl.
1614,70.0,Child in Crisis,No Restraints,F,16.0,Black
1615,70.0,Child in Crisis,No Restraints,M,16.0,Black
1616,70.0,Child in Crisis,No Restraints,F,16.0,Asian/Pacific Isl.
1617,70.0,Child in Crisis,No Restraints,F,11.0,White
1618,70.0,Child in Crisis,No Restraints,F,16.0,Black
1619,70.0,Juvenile Report,No Restraints,F,15.0,Black
1620,70.0,Juvenile Report,No Restraints,M,14.0,Black
1621,70.0,Juvenile Report,No Restraints,F,14.0,Black Hispanic
1622,70.0,Juvenile Report,No Restraints,M,15.0,Black Hispanic
1623,70.0,Juvenile Report,No Restraints,F,16.0,Black Hispanic
1624,70.0,Juvenile Report,Metal,F,16.0,Black
1625,70.0,Mitigated,No Restraints,M,17.0,Asian/Pacific Isl.
1626,70.0,Mitigated,No Restraints,M,16.0,Black
1627,70.0,Mitigated,No Restraints,F,17.0,Black
1628,70.0,Mitigated,No Restraints,F,15.0,Black
1629,70.0,Mitigated,No Restraints,M,18.0,Arabic
1630,70.0,Mitigated,No Restraints,M,18.0,Arabic
1631,70.0,Mitigated,No Restraints,M,15.0,Black
1632,70.0,Mitigated,No Restraints,F,11.0,White
1633,70.0,Mitigated,No Restraints,M,16.0,Arabic
1634,70.0,Mitigated,No Restraints,M,15.0,White Hispanic
1635,70.0,Mitigated,No Restraints,F,13.0,Black
1636,70.0,Mitigated,No Restraints,M,14.0,Black
1637,70.0,Mitigated,No Restraints,M,13.0,Arabic
1638,70.0,Mitigated,No Restraints,M,17.0,Black
1639,70.0,Mitigated,No Restraints,M,16.0,Black
1640,70.0,Mitigated,No Restraints,M,19.0,Black
1641,70.0,Mitigated,No Restraints,M,17.0,Black
1642,70.0,Mitigated,No Restraints,F,,Unknown
1643,70.0,Mitigated,No Restraints,F,,Unknown
1644,70.0,Mitigated,No Restraints,F,,Unknown
1645,70.0,Mitigated,No Restraints,F,,Unknown
1646,70.0,Mitigated,No Restraints,F,,Unknown
1647,70.0,Mitigated,No Restraints,F,,Unknown
1648,70.0,Mitigated,No Restraints,F,,Unknown
1649,70.0,Mitigated,No Restraints,F,15.0,Unknown
1650,70.0,Mitigated,No Restraints,F,,Unknown
1651,70.0,Mitigated,No Restraints,F,,Unknown
1652,70.0,Mitigated,No Restraints,F,,Unknown
1653,70.0,Mitigated,No Restraints,F,,Unknown
1654,70.0,Mitigated,No Restraints,F,16.0,Black
1655,70.0,Mitigated,No Restraints,F,15.0,Black
1656,70.0,Mitigated,No Restraints,M,16.0,Black
1657,71.0,Arrested,Metal,F,37.0,Black Hispanic
1658,71.0,Child in Crisis,No Restraints,M,7.0,Black
1659,71.0,Child in Crisis,No Restraints,M,14.0,Black
1660,71.0,Child in Crisis,No Restraints,M,7.0,Black
1661,71.0,Child in Crisis,No Restraints,F,16.0,Black
1662,71.0,Child in Crisis,Metal,F,17.0,Black
1663,71.0,Child in Crisis,No Restraints,F,15.0,Black
1664,71.0,Child in Crisis,No Restraints,M,7.0,Black
1665,71.0,Child in Crisis,No Restraints,M,5.0,Black
1666,71.0,Child in Crisis,No Restraints,F,12.0,Black
1667,71.0,Child in Crisis,No Restraints,F,16.0,Black
1668,71.0,Child in Crisis,No Restraints,F,14.0,Black
1669,71.0,Child in Crisis,No Restraints,F,12.0,Black
1670,71.0,Juvenile Report,Metal,F,13.0,Black
1671,71.0,Juvenile Report,Metal,F,13.0,Black
1672,71.0,Juvenile Report,No Restraints,M,16.0,Black
1673,71.0,Juvenile Report,No Restraints,F,15.0,Black
1674,71.0,Juvenile Report,No Restraints,F,17.0,Black
1675,71.0,Mitigated,No Restraints,F,17.0,Black
1676,71.0,Mitigated,No Restraints,F,17.0,Black
1677,71.0,Mitigated,No Restraints,M,17.0,Black
1678,71.0,Mitigated,No Restraints,M,9.0,Black
1679,71.0,Mitigated,No Restraints,M,,Black
1680,71.0,Mitigated,Metal,M,14.0,Black
1681,71.0,Mitigated,No Restraints,F,15.0,Black
1682,71.0,Mitigated,No Restraints,F,15.0,Black
1683,71.0,Mitigated,No Restraints,F,15.0,Black
1684,71.0,Mitigated,No Restraints,F,14.0,Black
1685,71.0,Mitigated,No Restraints,F,14.0,Black
1686,71.0,Mitigated,No Restraints,F,,White Hispanic
1687,71.0,Mitigated,No Restraints,F,15.0,Black
1688,71.0,Mitigated,No Restraints,F,15.0,Black
1689,71.0,Mitigated,No Restraints,F,15.0,Black
1690,71.0,Mitigated,No Restraints,M,13.0,Black
1691,71.0,Mitigated,No Restraints,M,,Black
1692,71.0,Mitigated,No Restraints,F,15.0,Black
1693,71.0,Mitigated,No Restraints,F,17.0,Black
1694,71.0,Mitigated,No Restraints,F,17.0,Black
1695,71.0,Mitigated,No Restraints,F,16.0,Black
1696,71.0,Mitigated,No Restraints,F,16.0,Black
1697,71.0,Mitigated,No Restraints,F,16.0,Black
1698,71.0,Mitigated,No Restraints,F,16.0,Black
1699,71.0,Mitigated,No Restraints,F,16.0,Black
1700,71.0,Mitigated,No Restraints,F,16.0,Black
1701,71.0,Mitigated,No Restraints,F,15.0,Black Hispanic
1702,71.0,Mitigated,No Restraints,F,16.0,Black
1703,71.0,Mitigated,No Restraints,F,16.0,Black
1704,71.0,Mitigated,No Restraints,M,17.0,Black
1705,71.0,Mitigated,No Restraints,M,16.0,Black
1706,72.0,Arrested,Metal,M,14.0,Arabic
1707,72.0,Arrested,Metal,M,21.0,White Hispanic
1708,72.0,Arrested,Metal,M,19.0,Black
1709,72.0,Arrested,Metal,M,16.0,Black
1710,72.0,Arrested,Metal,M,14.0,Black
1711,72.0,Child in Crisis,No Restraints,M,10.0,Black
1712,72.0,Child in Crisis,No Restraints,F,15.0,Black Hispanic
1713,72.0,Child in Crisis,No Restraints,M,6.0,White Hispanic
1714,72.0,Child in Crisis,No Restraints,M,16.0,White Hispanic
1715,72.0,Child in Crisis,No Restraints,F,15.0,Black Hispanic
1716,72.0,Child in Crisis,Metal,M,19.0,Black
1717,72.0,Child in Crisis,No Restraints,F,19.0,Black
1718,72.0,Child in Crisis,No Restraints,M,17.0,Black Hispanic
1719,72.0,Child in Crisis,No Restraints,M,14.0,East Indian
1720,72.0,Child in Crisis,No Restraints,M,9.0,Black
1721,72.0,Child in Crisis,No Restraints,M,16.0,Black
1722,72.0,Juvenile Report,No Restraints,M,13.0,Black Hispanic
1723,72.0,Mitigated,No Restraints,M,14.0,White Hispanic
1724,72.0,Mitigated,No Restraints,F,16.0,Black
1725,72.0,Mitigated,No Restraints,F,19.0,Black
1726,72.0,Mitigated,No Restraints,M,15.0,Black
1727,72.0,Mitigated,No Restraints,M,19.0,Black
1728,72.0,Mitigated,No Restraints,M,5.0,White Hispanic
1729,72.0,Mitigated,No Restraints,F,10.0,Black Hispanic
1730,72.0,Mitigated,No Restraints,F,17.0,White Hispanic
1731,72.0,Mitigated,No Restraints,F,16.0,Black Hispanic
1732,72.0,Mitigated,No Restraints,M,20.0,Black
1733,72.0,Mitigated,No Restraints,F,15.0,White Hispanic
1734,72.0,Mitigated,No Restraints,F,16.0,Black Hispanic
1735,72.0,Mitigated,No Restraints,F,13.0,Black
1736,72.0,Mitigated,No Restraints,F,16.0,Black
1737,72.0,Mitigated,No Restraints,M,17.0,Black
1738,72.0,Mitigated,No Restraints,F,16.0,Black
1739,73.0,Arrested,Metal,F,32.0,Black
1740,73.0,Arrested,Metal,F,31.0,Black
1741,73.0,Child in Crisis,No Restraints,M,7.0,Black
1742,73.0,Child in Crisis,No Restraints,M,10.0,Black
1743,73.0,Child in Crisis,No Restraints,M,7.0,Black
1744,73.0,Child in Crisis,No Restraints,M,17.0,Black
1745,73.0,Child in Crisis,No Restraints,F,15.0,White Hispanic
1746,73.0,Child in Crisis,No Restraints,M,7.0,Black
1747,73.0,Child in Crisis,No Restraints,M,11.0,Black
1748,73.0,Child in Crisis,No Restraints,M,7.0,Black
1749,73.0,Child in Crisis,Metal,F,12.0,Black
1750,73.0,Child in Crisis,Metal,F,15.0,Black
1751,73.0,Child in Crisis,No Restraints,F,13.0,Black
1752,73.0,Child in Crisis,No Restraints,M,17.0,Black
1753,73.0,Child in Crisis,No Restraints,F,6.0,Black
1754,73.0,Child in Crisis,No Restraints,F,6.0,Black
1755,73.0,Child in Crisis,No Restraints,M,9.0,Black
1756,73.0,Child in Crisis,No Restraints,F,19.0,Black
1757,73.0,Child in Crisis,No Restraints,F,11.0,Black
1758,73.0,Juvenile Report,No Restraints,M,14.0,Black
1759,73.0,Juvenile Report,No Restraints,M,17.0,Black
1760,73.0,Juvenile Report,No Restraints,M,17.0,Black
1761,73.0,Juvenile Report,No Restraints,F,17.0,Black
1762,73.0,Mitigated,No Restraints,F,18.0,Black
1763,73.0,Mitigated,No Restraints,M,18.0,Black
1764,73.0,Mitigated,No Restraints,M,30.0,Black
1765,73.0,Mitigated,No Restraints,M,54.0,Black
1766,73.0,Mitigated,No Restraints,M,11.0,Black
1767,73.0,Mitigated,No Restraints,M,12.0,Black
1768,73.0,Mitigated,No Restraints,M,9.0,Black Hispanic
1769,73.0,Mitigated,No Restraints,F,13.0,Black Hispanic
1770,73.0,Mitigated,No Restraints,F,14.0,Black
1771,73.0,Mitigated,No Restraints,M,14.0,Black
1772,73.0,Mitigated,No Restraints,M,15.0,Black
1773,73.0,Mitigated,No Restraints,M,13.0,Black
1774,73.0,Mitigated,No Restraints,M,11.0,Black
1775,73.0,Mitigated,No Restraints,M,16.0,Black
1776,73.0,Mitigated,No Restraints,F,14.0,Black
1777,73.0,Mitigated,No Restraints,M,17.0,Black
1778,73.0,Mitigated,No Restraints,F,15.0,Black
1779,73.0,Mitigated,No Restraints,F,16.0,Black
1780,73.0,Mitigated,No Restraints,M,12.0,Black
1781,73.0,Mitigated,No Restraints,F,12.0,Black
1782,73.0,Mitigated,No Restraints,M,16.0,Black
1783,73.0,Mitigated,No Restraints,M,10.0,Black
1784,73.0,Mitigated,No Restraints,F,,Black
1785,73.0,Mitigated,No Restraints,M,13.0,Black
1786,73.0,Mitigated,No Restraints,F,17.0,Black
1787,73.0,Mitigated,No Restraints,M,38.0,Black
1788,73.0,Mitigated,No Restraints,M,16.0,Black
1789,73.0,Mitigated,No Restraints,M,14.0,Black
1790,73.0,Mitigated,No Restraints,F,11.0,Black
1791,73.0,Mitigated,No Restraints,F,15.0,Black
1792,73.0,Mitigated,No Restraints,F,15.0,Black
1793,73.0,Mitigated,No Restraints,M,17.0,Black
1794,73.0,Mitigated,No Restraints,M,14.0,White
1795,73.0,Mitigated,No Restraints,M,12.0,Black
1796,73.0,Mitigated,No Restraints,M,12.0,Black
1797,73.0,Mitigated,No Restraints,F,24.0,Black
1798,73.0,Mitigated,No Restraints,M,20.0,Black
1799,73.0,Mitigated,No Restraints,F,13.0,White
1800,73.0,Mitigated,No Restraints,F,16.0,Black
1801,73.0,Mitigated,No Restraints,M,16.0,Black
1802,73.0,Mitigated,No Restraints,F,16.0,Black
1803,73.0,Mitigated,No Restraints,F,18.0,Black
1804,73.0,Mitigated,No Restraints,F,16.0,Black
1805,73.0,Mitigated,No Restraints,F,17.0,Black Hispanic
1806,73.0,Mitigated,No Restraints,F,17.0,Black Hispanic
1807,73.0,Mitigated,No Restraints,M,16.0,Black
1808,73.0,Mitigated,No Restraints,M,17.0,Black
1809,73.0,Mitigated,No Restraints,M,17.0,Black
1810,73.0,Mitigated,No Restraints,F,15.0,Black
1811,73.0,Mitigated,No Restraints,M,18.0,Asian/Pacific Isl.
1812,73.0,Mitigated,No Restraints,M,12.0,Black
1813,73.0,Mitigated,No Restraints,M,16.0,Black
1814,73.0,Mitigated,No Restraints,M,17.0,Black
1815,73.0,Summons,No Restraints,F,18.0,Black
1816,73.0,Summons,No Restraints,M,20.0,Black
1817,73.0,Summons,No Restraints,M,19.0,Black
1818,75.0,Arrested,Metal,M,14.0,Black
1819,75.0,Arrested,Metal,M,14.0,Black
1820,75.0,Arrested,Metal,M,15.0,Black
1821,75.0,Arrested,Metal,M,15.0,Black
1822,75.0,Arrested,No Restraints,M,16.0,Black
1823,75.0,Arrested,Metal,M,16.0,Black
1824,75.0,Arrested,Metal,M,16.0,Black
1825,75.0,Arrested,No Restraints,M,14.0,Black
1826,75.0,Child in Crisis,No Restraints,F,15.0,White Hispanic
1827,75.0,Child in Crisis,No Restraints,M,12.0,White Hispanic
1828,75.0,Child in Crisis,No Restraints,F,14.0,White Hispanic
1829,75.0,Child in Crisis,No Restraints,M,19.0,Black
1830,75.0,Child in Crisis,No Restraints,M,13.0,Black
1831,75.0,Child in Crisis,No Restraints,F,11.0,White Hispanic
1832,75.0,Child in Crisis,No Restraints,M,5.0,Black
1833,75.0,Child in Crisis,No Restraints,F,6.0,Black
1834,75.0,Child in Crisis,No Restraints,M,11.0,Black
1835,75.0,Child in Crisis,No Restraints,F,14.0,Black
1836,75.0,Child in Crisis,Velcro,F,12.0,Black Hispanic
1837,75.0,Child in Crisis,No Restraints,M,17.0,Black
1838,75.0,Child in Crisis,No Restraints,M,8.0,Black
1839,75.0,Child in Crisis,No Restraints,M,11.0,White Hispanic
1840,75.0,Child in Crisis,No Restraints,F,14.0,Black
1841,75.0,Child in Crisis,No Restraints,F,13.0,White Hispanic
1842,75.0,Child in Crisis,No Restraints,M,7.0,Black
1843,75.0,Child in Crisis,No Restraints,F,8.0,Black
1844,75.0,Child in Crisis,No Restraints,F,12.0,White Hispanic
1845,75.0,Child in Crisis,No Restraints,M,12.0,Black
1846,75.0,Child in Crisis,No Restraints,M,5.0,White Hispanic
1847,75.0,Child in Crisis,Metal,M,14.0,Black
1848,75.0,Child in Crisis,No Restraints,F,13.0,Black
1849,75.0,Child in Crisis,Metal,F,14.0,White Hispanic
1850,75.0,Child in Crisis,No Restraints,M,12.0,Black
1851,75.0,Child in Crisis,No Restraints,M,8.0,Black
1852,75.0,Child in Crisis,No Restraints,M,13.0,Black
1853,75.0,Child in Crisis,Velcro,M,8.0,Black
1854,75.0,Child in Crisis,No Restraints,M,12.0,White Hispanic
1855,75.0,Child in Crisis,No Restraints,F,14.0,White Hispanic
1856,75.0,Child in Crisis,No Restraints,F,10.0,Black
1857,75.0,Child in Crisis,No Restraints,M,17.0,White Hispanic
1858,75.0,Child in Crisis,No Restraints,F,13.0,Black
1859,75.0,Child in Crisis,No Restraints,M,12.0,White Hispanic
1860,75.0,Child in Crisis,Metal,M,15.0,Black Hispanic
1861,75.0,Child in Crisis,No Restraints,F,10.0,Black
1862,75.0,Child in Crisis,No Restraints,F,13.0,White Hispanic
1863,75.0,Child in Crisis,No Restraints,M,13.0,Black
1864,75.0,Child in Crisis,No Restraints,M,12.0,White Hispanic
1865,75.0,Child in Crisis,No Restraints,M,14.0,Black
1866,75.0,Child in Crisis,No Restraints,M,17.0,White Hispanic
1867,75.0,Child in Crisis,No Restraints,M,12.0,White Hispanic
1868,75.0,Child in Crisis,No Restraints,M,16.0,Black
1869,75.0,Child in Crisis,No Restraints,M,5.0,Black
1870,75.0,Child in Crisis,No Restraints,M,10.0,Black
1871,75.0,Child in Crisis,No Restraints,M,7.0,White Hispanic
1872,75.0,Child in Crisis,No Restraints,F,8.0,Black
1873,75.0,Juvenile Report,No Restraints,M,15.0,Black
1874,75.0,Juvenile Report,No Restraints,M,14.0,White Hispanic
1875,75.0,Juvenile Report,No Restraints,F,17.0,Black
1876,75.0,Juvenile Report,No Restraints,F,13.0,Black Hispanic
1877,75.0,Juvenile Report,No Restraints,F,12.0,Black
1878,75.0,Juvenile Report,No Restraints,M,13.0,Black
1879,75.0,Juvenile Report,No Restraints,M,15.0,Black
1880,75.0,Juvenile Report,No Restraints,M,14.0,Black
1881,75.0,Juvenile Report,Metal,F,14.0,Black
1882,75.0,Juvenile Report,Metal,M,15.0,Black
1883,75.0,Juvenile Report,No Restraints,M,16.0,Black
1884,75.0,Juvenile Report,No Restraints,M,18.0,Black Hispanic
1885,75.0,Juvenile Report,No Restraints,M,12.0,White Hispanic
1886,75.0,Juvenile Report,No Restraints,F,15.0,Black
1887,75.0,Juvenile Report,No Restraints,F,17.0,Black Hispanic
1888,75.0,Juvenile Report,No Restraints,M,15.0,Black
1889,75.0,Juvenile Report,No Restraints,M,15.0,Black
1890,75.0,Mitigated,No Restraints,F,16.0,Black
1891,75.0,Mitigated,No Restraints,M,13.0,White Hispanic
1892,75.0,Mitigated,No Restraints,M,14.0,Black
1893,75.0,Mitigated,No Restraints,M,17.0,Black
1894,75.0,Mitigated,No Restraints,M,17.0,Black
1895,75.0,Mitigated,No Restraints,M,17.0,Black
1896,75.0,Mitigated,No Restraints,M,14.0,Black
1897,75.0,Mitigated,No Restraints,M,17.0,Black
1898,75.0,Mitigated,No Restraints,M,17.0,Black
1899,75.0,Mitigated,No Restraints,M,16.0,Black
1900,75.0,Mitigated,No Restraints,M,17.0,Black
1901,75.0,Mitigated,No Restraints,M,18.0,Black
1902,75.0,Mitigated,No Restraints,M,16.0,Black
1903,75.0,Mitigated,No Restraints,M,17.0,Black
1904,75.0,Mitigated,No Restraints,M,16.0,Black
1905,75.0,Mitigated,No Restraints,M,18.0,Black
1906,75.0,Mitigated,No Restraints,M,19.0,Black Hispanic
1907,75.0,Mitigated,No Restraints,M,10.0,Black
1908,75.0,Mitigated,No Restraints,M,17.0,Black
1909,75.0,Mitigated,No Restraints,F,13.0,White Hispanic
1910,75.0,Mitigated,No Restraints,F,14.0,White Hispanic
1911,75.0,Mitigated,No Restraints,F,14.0,White Hispanic
1912,75.0,Mitigated,No Restraints,F,,White Hispanic
1913,75.0,Mitigated,No Restraints,M,15.0,Black Hispanic
1914,75.0,Mitigated,No Restraints,M,,Black
1915,75.0,Mitigated,No Restraints,M,15.0,Black Hispanic
1916,75.0,Mitigated,No Restraints,M,15.0,Black
1917,75.0,Mitigated,No Restraints,M,17.0,Black Hispanic
1918,75.0,Mitigated,No Restraints,M,,Black
1919,75.0,Mitigated,No Restraints,F,14.0,Black
1920,75.0,Mitigated,No Restraints,F,14.0,Black
1921,75.0,Mitigated,No Restraints,M,14.0,Black
1922,75.0,Mitigated,No Restraints,M,14.0,Black
1923,75.0,Mitigated,No Restraints,M,13.0,Black
1924,75.0,Mitigated,No Restraints,M,12.0,Black
1925,75.0,Mitigated,No Restraints,M,5.0,Black
1926,75.0,Mitigated,No Restraints,M,16.0,Black
1927,75.0,Mitigated,No Restraints,M,16.0,Black
1928,75.0,Mitigated,No Restraints,M,16.0,White Hispanic
1929,75.0,Mitigated,Metal,M,17.0,Black
1930,75.0,Mitigated,No Restraints,M,10.0,Black
