,DBN,Location Name,Location Type,Total SW & GC,Total GC,Full Time,Part Time,Bilingual,Serving more than one location,SY2016-17 Enrollment,Ratio GC & SW,Ratio GC Only
164,03M241,03M241 - STEM INSTITUTE OF MANHATTAN,K-8                                ,1.0,1.0,1.0,0.0,0.0,0.0,124.0,124.0,124.0
165,03M242,03M242 - P.S. 242 - THE YOUNG DIPLOMATS MAGNET ACADEMY,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,187.0,187.0,187.0
166,03M243,03M243 - M.S. 243 CENTER SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,0.4,0.0,0.0,0.0,0.0,0.0,234.0,234.0,
167,03M245,03M245 - M.S. M245 THE COMPUTER SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,401.0,401.0,401.0
168,03M247,03M247 - M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,211.0,211.0,211.0
169,03M250,03M250 - M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,0.8,0.8,0.0,0.8,0.0,0.0,190.0,190.0,190.0
170,03M256,03M256 - M.S. 256 ACADEMIC & ATHLETIC EXCELLENCE,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,2.0,2.0,0.0,0.0,0.0,149.0,50.0,50.0
171,03M258,03M258 - COMMUNITY ACTION SCHOOL - MS 258,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,1.0,0.0,223.0,223.0,223.0
172,03M291,03M291 - WEST END SECONDARY SCHOOL,SECONDARY SCHOOL,1.0,1.0,1.0,0.0,0.0,0.0,240.0,240.0,240.0
173,03M299,03M299 - HIGH SCHOOL FOR ARTS  IMAGINATION AND INQUIRY,HIGH SCHOOL                        ,3.0,2.0,2.0,0.0,0.0,0.0,442.0,148.0,221.0
174,03M307,03M307 - URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES  THE,HIGH SCHOOL                        ,3.0,3.0,3.0,0.0,0.0,0.0,408.0,102.0,102.0
175,03M333,03M333 - P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,K-8                                ,2.0,0.0,0.0,0.0,0.0,0.0,756.0,378.0,
176,03M334,03M334 - THE ANDERSON SCHOOL,K-8                                ,1.0,1.0,1.0,0.0,0.0,0.0,551.0,551.0,551.0
177,03M402,03M402 - THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,HIGH SCHOOL                        ,3.0,1.0,1.0,0.0,0.0,0.0,319.0,107.0,319.0
178,03M403,03M403 - THE GLOBAL LEARNING COLLABORATIVE,HIGH SCHOOL                        ,2.0,2.0,2.0,0.0,0.0,0.0,428.0,214.0,214.0
179,03M404,03M404 - INNOVATION DIPLOMA PLUS,HIGH SCHOOL                        ,1.0,0.0,0.0,0.0,0.0,0.0,174.0,174.0,
180,03M415,03M415 - WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VIS,SECONDARY SCHOOL                   ,2.0,2.0,2.0,0.0,0.0,0.0,309.0,155.0,155.0
181,03M417,03M417 - FRANK MCCOURT HIGH SCHOOL,HIGH SCHOOL                        ,2.0,2.0,2.0,0.0,0.0,0.0,411.0,206.0,206.0
182,03M421,03M421 - WEST PREP ACADEMY,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,201.0,201.0,201.0
183,03M452,03M452 - P.S. 452,ELEMENTARY                         ,1.0,0.0,0.0,0.0,0.0,0.0,319.0,319.0,
184,03M479,03M479 - BEACON HIGH SCHOOL,HIGH SCHOOL                        ,5.0,5.0,5.0,0.0,0.0,0.0,1304.0,261.0,261.0
185,03M485,03M485 - FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART A,HIGH SCHOOL                        ,10.0,9.0,9.0,0.0,0.0,0.0,2697.0,246.0,270.0
186,03M492,03M492 - HIGH SCHOOL FOR LAW  ADVOCACY AND COMMUNITY JUSTIC,HIGH SCHOOL                        ,2.0,2.0,2.0,0.0,1.0,0.0,498.0,249.0,249.0
187,03M494,03M494 - HIGH SCHOOL OF ARTS AND TECHNOLOGY,HIGH SCHOOL                        ,4.0,2.0,2.0,0.0,0.0,0.0,542.0,136.0,271.0
188,03M505,03M505 - EDWARD A. REYNOLDS WEST SIDE HIGH SCHOOL,HIGH SCHOOL                        ,5.0,2.0,2.0,0.0,0.0,0.0,492.0,99.0,246.0
189,03M541,03M541 - MANHATTAN / HUNTER SCIENCE HIGH SCHOOL,HIGH SCHOOL                        ,3.0,2.0,2.0,0.0,0.0,0.0,451.0,113.0,151.0
190,03M859,03M859 - SPECIAL MUSIC SCHOOL,K-8                                ,1.0,1.0,1.0,0.0,0.0,0.0,314.0,314.0,314.0
191,03M860,03M860 - FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,SECONDARY SCHOOL                   ,3.0,3.0,3.0,0.0,0.0,0.0,386.0,129.0,129.0
192,03M862,03M862 - MOTT HALL II,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,2.0,2.0,0.0,0.0,0.0,342.0,171.0,171.0
193,04M007,04M007 - P.S. 007 SAMUEL STERN,K-8                                ,1.0,0.0,0.0,0.0,0.0,0.0,375.0,375.0,
194,04M012,04M012 - TAG YOUNG SCHOLARS,K-8                                ,1.0,1.0,1.0,0.0,0.0,0.0,569.0,569.0,569.0
195,04M037,04M037 - RIVER EAST ELEMENTARY,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,182.0,182.0,182.0
196,04M038,04M038 - P.S. 38 ROBERTO CLEMENTE,ELEMENTARY                         ,2.0,0.0,0.0,0.0,0.0,0.0,226.0,113.0,
197,04M050,04M050 - P.S. 050 VITO MARCANTONIO,K-8                                ,2.0,1.0,1.0,0.0,0.0,0.0,247.0,124.0,247.0
198,04M057,04M057 - JAMES WELDON JOHNSON,K-8                                ,3.0,1.0,1.0,0.0,0.0,0.0,833.0,278.0,833.0
199,04M072,04M072 - THE LEXINGTON ACADEMY,ELEMENTARY                         ,2.8,1.8,1.0,0.8,0.0,0.8,687.0,229.0,344.0
200,04M083,04M083 - P.S. 083 LUIS MUNOZ RIVERA,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,457.0,457.0,457.0
201,04M096,04M096 - P.S. 096 JOSEPH LANZETTA,K-8                                ,1.0,0.0,0.0,0.0,0.0,0.0,450.0,450.0,
202,04M102,04M102 - P.S. 102 JACQUES CARTIER,ELEMENTARY                         ,2.0,0.0,0.0,0.0,0.0,0.0,313.0,157.0,
203,04M108,04M108 - P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL C,K-8                                ,3.0,2.0,2.0,0.0,0.0,0.0,513.0,129.0,171.0
204,04M112,04M112 - P.S. 112 JOSE CELSO BARBOSA,EARLY CHILDHOOD                    ,1.2,0.2,0.0,0.2,0.0,0.2,329.0,165.0,329.0
205,04M146,04M146 - P.S. 146 ANN M. SHORT,ELEMENTARY                         ,3.0,0.0,0.0,0.0,0.0,0.0,362.0,121.0,
206,04M155,04M155 - P.S. 155 WILLIAM PACA,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,294.0,294.0,294.0
207,04M171,04M171 - P.S. 171 PATRICK HENRY,K-8                                ,3.0,1.0,1.0,0.0,0.0,0.0,742.0,248.0,742.0
208,04M182,04M182 - THE BILINGUAL BICULTURAL SCHOOL,ELEMENTARY                         ,1.0,0.0,0.0,0.0,0.0,0.0,349.0,349.0,
209,04M206,04M206 - P.S. 206 JOSE CELSO BARBOSA,ELEMENTARY                         ,3.0,0.0,0.0,0.0,0.0,0.0,479.0,120.0,479.0
210,04M224,04M224 - M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMIC,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,0.4,0.4,0.0,0.4,0.0,0.4,155.0,155.0,155.0
211,04M372,04M372 - ESPERANZA PREPARATORY ACADEMY,SECONDARY SCHOOL                   ,4.0,4.0,4.0,0.0,2.0,0.0,586.0,147.0,147.0
212,04M375,04M375 - MOSAIC PREPARATORY ACADEMY,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,317.0,159.0,317.0
213,04M377,04M377 - RENAISSANCE SCHOOL OF THE ARTS,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,142.0,142.0,142.0
214,04M406,04M406 - GLOBAL TECHNOLOGY PREPARATORY,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,134.0,67.0,67.0
215,04M409,04M409 - COALITION SCHOOL FOR SOCIAL CHANGE,HIGH SCHOOL                        ,2.0,2.0,2.0,0.0,0.0,0.0,161.0,81.0,81.0
216,04M435,04M435 - MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,HIGH SCHOOL                        ,5.0,4.0,4.0,0.0,3.0,0.0,1604.0,321.0,401.0
217,04M495,04M495 - PARK EAST HIGH SCHOOL,HIGH SCHOOL                        ,2.0,2.0,2.0,0.0,0.0,0.0,417.0,209.0,209.0
218,04M497,04M497 - CENTRAL PARK EAST I,ELEMENTARY,1.0,0.0,0.0,0.0,0.0,0.0,214.0,214.0,
219,04M555,04M555 - CENTRAL PARK EAST HIGH SCHOOL,HIGH SCHOOL                        ,4.0,2.0,2.0,0.0,1.0,0.0,490.0,123.0,245.0
220,04M610,04M610 - YOUNG WOMEN'S LEADERSHIP SCHOOL,SECONDARY SCHOOL                   ,1.2,1.2,1.0,0.2,0.0,0.2,482.0,241.0,241.0
221,04M680,04M680 - HERITAGE SCHOOL  THE,HIGH SCHOOL                        ,3.0,3.0,3.0,0.0,2.0,0.0,321.0,107.0,107.0
222,04M825,04M825 - ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.6,0.6,0.0,0.6,0.0,0.6,197.0,99.0,197.0
223,04M964,04M964 - CENTRAL PARK EAST II,ELEMENTARY                         ,1.0,1.0,1.0,0.0,1.0,0.0,387.0,387.0,387.0
224,05M030,05M030 - P.S. 030 HERNANDEZ/HUGHES,ELEMENTARY                         ,4.0,3.0,3.0,0.0,1.0,0.0,269.0,68.0,90.0
225,05M036,05M036 - P.S. 036 MARGARET DOUGLAS,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,427.0,214.0,427.0
226,05M046,05M046 - P.S. 046 ARTHUR TAPPAN,ELEMENTARY                         ,4.0,1.0,1.0,0.0,0.0,0.0,687.0,172.0,687.0
227,05M092,05M092 - P.S. 092 MARY MCLEOD BETHUNE,ELEMENTARY                         ,1.0,0.0,0.0,0.0,0.0,0.0,277.0,277.0,
228,05M123,05M123 - P.S. 123 MAHALIA JACKSON,K-8                                ,2.0,1.0,1.0,0.0,0.0,0.0,518.0,259.0,518.0
229,05M125,05M125 - P.S. 125 RALPH BUNCHE,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,262.0,262.0,262.0
230,05M129,05M129 - P.S. 129 JOHN H. FINLEY,K-8                                ,3.0,1.0,1.0,0.0,1.0,0.0,451.0,151.0,451.0
231,05M133,05M133 - P.S. 133 FRED R MOORE,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,218.0,109.0,218.0
232,05M148,05M148 - EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,SECONDARY SCHOOL                   ,2.0,1.0,1.0,0.0,0.0,0.0,274.0,137.0,274.0
233,05M154,05M154 - P.S. 154 HARRIET TUBMAN,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,317.0,317.0,317.0
234,05M157,05M157 - THE URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE,HIGH SCHOOL                        ,1.0,1.0,1.0,0.0,0.0,0.0,250.0,125.0,125.0
235,05M161,05M161 - P.S. 161 PEDRO ALBIZU CAMPOS,K-8                                ,2.0,2.0,2.0,0.0,0.0,0.0,831.0,416.0,416.0
236,05M175,05M175 - P.S. 175 HENRY H GARNET,ELEMENTARY                         ,1.0,0.0,0.0,0.0,0.0,0.0,311.0,311.0,
237,05M194,05M194 - P.S. 194 COUNTEE CULLEN,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,188.0,188.0,188.0
238,05M197,05M197 - P.S. 197 JOHN B. RUSSWURM,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,309.0,155.0,309.0
239,05M200,05M200 - P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,ELEMENTARY                         ,3.0,1.0,1.0,0.0,0.0,0.0,453.0,151.0,453.0
240,05M285,05M285 - HARLEM RENAISSANCE HIGH SCHOOL,HIGH SCHOOL                        ,2.0,1.0,1.0,0.0,0.0,0.0,231.0,116.0,231.0
241,05M286,05M286 - I.S. M286 RENAISSANCE LEADERSHIP ACADEMY,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,231.0,231.0,231.0
242,05M302,05M302 - KAPPA IV,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,1.0,1.0,0.0,0.0,0.0,145.0,73.0,145.0
243,05M304,05M304 - MOTT HALL HIGH SCHOOL,HIGH SCHOOL                        ,3.0,2.0,2.0,0.0,0.0,0.0,364.0,122.0,182.0
244,05M318,05M318 - THURGOOD MARSHALL ACADEMY LOWER SCHOOL,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,223.0,223.0,223.0
245,05M362,05M362 - COLUMBIA SECONDARY SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,2.0,2.0,0.0,1.0,0.0,687.0,344.0,344.0
246,05M367,05M367 - ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,SECONDARY SCHOOL                   ,1.0,1.0,1.0,0.0,0.0,0.0,128.0,128.0,128.0
247,05M369,05M369 - URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS,HIGH SCHOOL                        ,3.0,2.0,2.0,0.0,0.0,0.0,340.0,114.0,170.0
248,05M499,05M499 - FREDERICK DOUGLASS ACADEMY,SECONDARY SCHOOL                   ,4.0,3.0,3.0,0.0,0.0,0.0,1433.0,359.0,478.0
249,05M514,05M514 - NEW DESIGN MIDDLE SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,162.0,81.0,81.0
250,05M517,05M517 - TEACHERS COLLEGE COMMUNITY SCHOOL,ELEMENTARY,0.0,0.0,0.0,0.0,0.0,0.0,273.0,,
251,05M670,05M670 - THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,SECONDARY SCHOOL                   ,2.0,2.0,2.0,0.0,0.0,0.0,552.0,276.0,276.0
252,05M692,05M692 - HIGH SCHOOL FOR MATHEMATICS  SCIENCE AND ENGINEERI,HIGH SCHOOL                        ,3.0,2.0,2.0,0.0,0.0,0.0,463.0,155.0,232.0
253,06M004,06M004 - P.S. 004 DUKE ELLINGTON,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,610.0,305.0,610.0
254,06M005,06M005 - P.S. 005 ELLEN LURIE,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,603.0,201.0,302.0
255,06M008,06M008 - P.S. 008 LUIS BELLIARD,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,563.0,563.0,563.0
256,06M018,06M018 - P.S. 018 PARK TERRACE,K-8                                ,1.0,1.0,1.0,0.0,0.0,0.0,362.0,362.0,362.0
257,06M028,06M028 - P.S. 028 WRIGHT BROTHERS,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,700.0,234.0,350.0
258,06M048,06M048 - P.S. 048 P.O. MICHAEL J. BUCZEK,ELEMENTARY                         ,2.0,1.0,1.0,0.0,1.0,0.0,579.0,290.0,579.0
259,06M052,06M052 - J.H.S. 052 INWOOD,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,0.0,0.0,0.0,0.0,0.0,332.0,111.0,332.0
260,06M098,06M098 - P.S. 098 SHORAC KAPPOCK,ELEMENTARY                         ,1.0,1.0,1.0,0.0,1.0,0.0,536.0,536.0,536.0
261,06M103,06M103 - DOS PUENTES ELEMENTARY SCHOOL,ELEMENTARY,1.0,0.0,0.0,0.0,0.0,0.0,280.0,280.0,
262,06M115,06M115 - P.S. 115 ALEXANDER HUMBOLDT,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,531.0,266.0,531.0
263,06M128,06M128 - P.S. 128 AUDUBON,ELEMENTARY                         ,2.0,1.0,1.0,0.0,1.0,0.0,622.0,311.0,622.0
264,06M132,06M132 - P.S. 132 JUAN PABLO DUARTE,ELEMENTARY                         ,1.0,1.0,1.0,0.0,1.0,0.0,376.0,376.0,376.0
265,06M143,06M143 - J.H.S. 143 ELEANOR ROOSEVELT,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,1.0,0.0,316.0,316.0,316.0
266,06M152,06M152 - P.S. 152 DYCKMAN VALLEY,ELEMENTARY                         ,3.0,1.0,1.0,0.0,1.0,0.0,588.0,196.0,588.0
267,06M153,06M153 - P.S. 153 ADAM CLAYTON POWELL,ELEMENTARY                         ,4.0,1.0,1.0,0.0,1.0,0.0,676.0,169.0,676.0
268,06M173,06M173 - P.S. 173,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,548.0,183.0,274.0
269,06M178,06M178 - PROFESSOR JUAN BOSCH PUBLIC SCHOOL,ELEMENTARY                         ,2.0,0.0,0.0,0.0,0.0,0.0,277.0,139.0,
270,06M187,06M187 - P.S./I.S. 187 HUDSON CLIFFS,K-8                                ,2.0,2.0,2.0,0.0,0.0,0.0,807.0,404.0,404.0
271,06M189,06M189 - P.S. 189,ELEMENTARY                         ,3.0,2.0,2.0,0.0,1.0,0.0,911.0,304.0,456.0
272,06M192,06M192 - P.S. 192 JACOB H. SCHIFF,ELEMENTARY                         ,2.0,0.0,0.0,0.0,0.0,0.0,281.0,141.0,
273,06M209,06M209 - HAMILTON GRANGE MIDDLE SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,1.0,1.0,0.0,0.0,0.0,246.0,123.0,246.0
274,06M210,06M210 - P.S./I.S. 210 - TWENTY-FIRST CENTURY ACADEMY FOR C,K-8                                ,1.0,1.0,1.0,0.0,1.0,0.0,453.0,227.0,227.0
275,06M211,06M211 - INWOOD EARLY COLLEGE FOR HEALTH AND INFORMATION TE,HIGH SCHOOL                        ,3.0,1.0,1.0,0.0,0.0,0.0,285.0,95.0,285.0
276,06M218,06M218 - I.S. 218 SALOME URENA,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,198.0,198.0,198.0
277,06M223,06M223 - THE MOTT HALL SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,286.0,286.0,286.0
278,06M278,06M278 - PAULA HEDBAVNY SCHOOL,K-8                                ,1.0,1.0,1.0,0.0,0.0,0.0,551.0,551.0,551.0
279,06M293,06M293 - CITY COLLEGE ACADEMY OF THE ARTS,SECONDARY SCHOOL                   ,3.0,3.0,3.0,0.0,2.0,0.0,598.0,200.0,200.0
280,06M311,06M311 - AMISTAD DUAL LANGUAGE SCHOOL,K-8                                ,1.0,1.0,1.0,0.0,0.0,0.0,423.0,423.0,423.0
281,06M314,06M314 - MUSCOTA,ELEMENTARY,0.6,0.6,0.0,0.6,0.0,0.6,281.0,281.0,281.0
282,06M319,06M319 - M.S. 319 - MARIA TERESA,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,1.0,1.0,0.0,0.0,0.0,471.0,157.0,236.0
283,06M322,06M322 - MIDDLE SCHOOL 322,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,1.0,0.0,321.0,161.0,161.0
284,06M324,06M324 - M.S. 324 - PATRIA MIRABAL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,1.0,0.0,423.0,423.0,423.0
285,06M325,06M325 - P.S. 325,ELEMENTARY                         ,0.0,0.0,0.0,0.0,0.0,0.0,215.0,,
286,06M328,06M328 - M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,246.0,246.0,246.0
287,06M346,06M346 - COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,SECONDARY SCHOOL                   ,3.0,2.0,2.0,0.0,0.0,0.0,663.0,221.0,332.0
288,06M348,06M348 - WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,SECONDARY SCHOOL                   ,4.0,0.0,0.0,0.0,0.0,0.0,806.0,202.0,
289,06M349,06M349 - HARBOR HEIGHTS,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,1.0,0.0,155.0,155.0,155.0
290,06M366,06M366 - WASHINGTON HEIGHTS ACADEMY,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,563.0,563.0,563.0
291,06M368,06M368 - HAMILTON HEIGHTS SCHOOL,ELEMENTARY                         ,0.4,0.4,0.0,0.4,0.0,0.4,202.0,202.0,202.0
292,06M423,06M423 - HIGH SCHOOL FOR EXCELLENCE AND INNOVATION,HIGH SCHOOL                        ,1.0,1.0,1.0,0.0,1.0,0.0,221.0,111.0,111.0
293,06M457,06M457 - GEORGE WASHINGTON YABC,HIGH SCHOOL                        ,1.0,1.0,1.0,0.0,0.0,0.0,203.0,203.0,203.0
294,06M462,06M462 - THE COLLEGE ACADEMY,HIGH SCHOOL                        ,4.0,2.0,2.0,0.0,2.0,0.0,459.0,115.0,230.0
295,06M463,06M463 - HIGH SCHOOL FOR MEDIA AND COMMUNICATIONS,HIGH SCHOOL                        ,2.0,2.0,2.0,0.0,0.0,0.0,409.0,205.0,205.0
296,06M467,06M467 - HIGH SCHOOL FOR LAW AND PUBLIC SERVICE,HIGH SCHOOL                        ,2.0,2.0,2.0,0.0,0.0,0.0,593.0,297.0,297.0
297,06M468,06M468 - HIGH SCHOOL FOR HEALTH CAREERS AND SCIENCES,HIGH SCHOOL                        ,3.0,3.0,3.0,0.0,2.0,0.0,460.0,154.0,154.0
298,06M513,06M513 - CASTLE BRIDGE SCHOOL,ELEMENTARY                         ,1.0,0.0,0.0,0.0,0.0,0.0,227.0,227.0,
299,06M528,06M528 - I.S. 528 BEA FULLER RODGERS SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,1.0,0.0,199.0,199.0,199.0
300,06M540,06M540 - A. PHILIP RANDOLPH CAMPUS HIGH SCHOOL,HIGH SCHOOL                        ,8.0,8.0,8.0,0.0,2.0,0.0,1447.0,161.0,161.0
301,06M552,06M552 - GREGORIO LUPERON HIGH SCHOOL FOR SCIENCE AND MATHE,HIGH SCHOOL                        ,4.0,4.0,4.0,0.0,0.0,0.0,508.0,127.0,127.0
302,07X001,07X001 - P.S. 001 COURTLANDT SCHOOL,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,622.0,208.0,311.0
303,07X005,07X005 - P.S. 5 PORT MORRIS,ELEMENTARY                         ,6.0,1.0,1.0,0.0,0.0,0.0,722.0,121.0,722.0
304,07X018,07X018 - P.S. 018 JOHN PETER ZENGER,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,601.0,301.0,601.0
305,07X025,07X025 - P.S. 025 BILINGUAL SCHOOL,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,500.0,167.0,250.0
306,07X029,07X029 - P.S./M.S. 029 MELROSE SCHOOL,K-8                                ,5.0,2.0,2.0,0.0,0.0,0.0,770.0,154.0,385.0
307,07X030,07X030 - P.S. 030 WILTON,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,590.0,197.0,295.0
308,07X031,07X031 - P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,K-8                                ,5.0,2.0,2.0,0.0,0.0,0.0,731.0,147.0,366.0
309,07X043,07X043 - P.S. 043 JONAS BRONCK,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,470.0,470.0,470.0
310,07X049,07X049 - P.S. 049 WILLIS AVENUE,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,662.0,221.0,331.0
311,07X065,07X065 - P.S. 065 MOTHER HALE ACADEMY,ELEMENTARY                         ,2.6,1.6,1.0,0.6,0.0,0.6,425.0,142.0,213.0
312,07X151,07X151 - J.H.S. 151 LOU GEHRIG,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,4.0,2.0,2.0,0.0,0.0,0.0,245.0,62.0,123.0
313,07X154,07X154 - P.S. 154 JONATHAN D. HYATT,ELEMENTARY                         ,2.0,2.0,2.0,0.0,0.0,0.0,385.0,193.0,193.0
314,07X157,07X157 - P.S. 157 GROVE HILL,ELEMENTARY                         ,3.0,1.0,1.0,0.0,0.0,0.0,644.0,215.0,644.0
315,07X161,07X161 - P.S. 161 JUAN PONCE DE LEON SCHOOL,ELEMENTARY                         ,4.0,3.0,3.0,0.0,1.0,0.0,509.0,128.0,170.0
316,07X179,07X179 - P.S. 179,ELEMENTARY                         ,1.4,1.4,1.0,0.4,0.0,0.4,357.0,179.0,179.0
317,07X221,07X221 - SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,SECONDARY SCHOOL                   ,6.0,4.0,4.0,0.0,0.0,0.0,657.0,110.0,165.0
318,07X223,07X223 - M.S. 223 THE LABORATORY SCHOOL OF FINANCE AND TECH,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,8.0,6.0,6.0,0.0,1.0,0.0,697.0,88.0,117.0
319,07X224,07X224 - P.S./I.S. 224,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,7.0,4.0,4.0,0.0,1.0,0.0,389.0,56.0,98.0
320,07X259,07X259 - H.E.R.O. HIGH (HEALTH  EDUCATION  AND RESEARCH OCC,HIGH SCHOOL                        ,5.9,1.0,1.0,0.0,0.0,0.0,455.0,76.0,455.0
321,07X277,07X277 - P.S. 277,ELEMENTARY                         ,2.0,0.0,0.0,0.0,0.0,0.0,461.0,231.0,
322,07X296,07X296 - SOUTH BRONX ACADEMY FOR APPLIED MEDIA,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,1.0,1.0,0.0,0.0,0.0,296.0,99.0,296.0
323,07X298,07X298 - ACADEMY OF PUBLIC RELATIONS,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,5.0,3.0,3.0,0.0,1.0,0.0,256.0,52.0,86.0
324,12X321,12X321 - CROTONA ACADEMY HIGH SCHOOL,HIGH SCHOOL                        ,0.0,0.0,0.0,0.0,0.0,0.0,159.0,,
325,07X334,07X334 - INTERNATIONAL COMMUNITY HIGH SCHOOL,HIGH SCHOOL                        ,6.0,3.0,3.0,0.0,1.0,0.0,443.0,74.0,148.0
326,07X343,07X343 - ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,4.0,2.0,2.0,0.0,0.0,0.0,302.0,76.0,151.0
